Longitud de onda (nm),Intensidad
-255.63,0.3659611992945324
-254.1646603,0.40239197530864196
-252.7000412,0.4260361552028219
-251.2361427,0.40029761904761907
-249.77296479999998,0.38596781305114625
-248.3105075,0.40272266313932975
-246.84877079999998,0.42730379188712525
-245.3877547,0.4075727513227511
-243.9274592,0.3727402998236332
-242.4678843,0.39654982363315694
-241.00903,0.42201278659612
-239.5508963,0.4142416225749559
-238.09348319999998,0.3956128747795413
-236.6367907,0.40906084656084646
-235.1808188,0.4248236331569665
-233.72556749999998,0.3886684303350972
-232.2710368,0.37455908289241646
-230.8172267,0.4005180776014109
-229.3641372,0.4146274250440915
-227.9117683,0.394675925925926
-226.46012,0.3734016754850087
-225.0091923,0.3881723985890653
-223.5589852,0.40376984126984133
-222.1094987,0.3777557319223987
-220.6607328,0.36044973544973535
-219.2126875,0.37913359788359785
-217.7653628,0.40106922398589057
-216.3187587,0.3937940917107584
-214.8728752,0.3773699294532628
-213.4277123,0.39478615520282195
-211.98327,0.40184082892416206
-210.53954829999998,0.38266093474426804
-209.0965472,0.37461419753086406
-207.6542667,0.38618827160493824
-206.2127068,0.40768298059964725
-204.77186749999998,0.3794642857142858
-203.33174879999999,0.3599537037037037
-201.8923507,0.37692901234567916
-200.4536732,0.3926917989417991
-199.0157163,0.37334656084656087
-197.57847999999998,0.3531746031746032
-196.14196429999998,0.3724647266313933
-194.7061692,0.3877314814814814
-193.2710947,0.36998456790123446
-191.83674079999997,0.3407738095238097
-190.40310749999998,0.35130070546737213
-188.9701948,0.36585097001763667
-187.5380027,0.34744268077601437
-186.1065312,0.33167989417989413
-184.67578029999999,0.3533399470899471
-183.24575,0.3698743386243387
-181.8164403,0.3526234567901233
-180.3878512,0.3377425044091711
-178.95998269999998,0.35852072310405636
-177.5328348,0.37841710758377434
-176.1064075,0.3512455908289244
-174.6807008,0.335813492063492
-173.2557147,0.3606150793650793
-171.8314492,0.38029100529100535
-170.40790429999998,0.35758377425044097
-168.98507999999998,0.3354276895943562
-167.5629763,0.3635912698412699
-166.1415932,0.38354276895943556
-164.7209307,0.3618276014109349
-163.3009888,0.32699514991181655
-161.8817675,0.3445767195767197
-160.46326679999999,0.35157627865961205
-159.0454867,0.3344907407407407
-157.6284272,0.32495590828924154
-156.2120883,0.3434744268077602
-154.79647,0.34033289241622583
-153.3815723,0.320271164021164
-151.9673952,0.3066578483245151
-150.5539387,0.3372464726631393
-149.1412028,0.36215828924162263
-147.7291875,0.3363646384479718
-146.31789279999998,0.31349206349206343
-144.9073187,0.3361992945326279
-143.4974652,0.3592923280423281
-142.0883323,0.34336419753086417
-140.67991999999998,0.3315145502645503
-139.2722283,0.34264770723104065
-137.8652572,0.3386243386243387
-136.4590067,0.3280974426807761
-135.0534768,0.3198853615520282
-133.6486675,0.3371913580246913
-132.2445788,0.3451829805996474
-130.84121069999998,0.3233575837742503
-129.43856319999998,0.30698853615520294
-128.0366363,0.3326168430335097
-126.63542999999999,0.35207231040564363
-125.2349443,0.32120811287477957
-123.8351792,0.2943672839506172
-122.4361347,0.32302689594356265
-121.03781079999999,0.3452380952380952
-119.6402075,0.31872795414462113
-118.24332479999998,0.2913910934744268
-116.84716269999998,0.31321649029982346
-115.45172120000001,0.33300264550264547
-114.0570003,0.3139329805996473
-112.66300000000001,0.30638227513227523
-111.26972030000002,0.32853835978835955
-109.87716120000002,0.3397266313932981
-108.48532270000001,0.3058862433862435
-107.0942048,0.29155643738977066
-105.70380749999998,0.31762566137566134
-104.31413079999999,0.34832451499118167
-102.92517469999999,0.314869929453263
-101.53693919999998,0.2959656084656085
-100.14942429999999,0.31001984126984145
-98.76263,0.32655423280423285
-97.3765563,0.31795634920634924
-95.9912032,0.2958002645502645
-94.60657069999999,0.30660273368606694
-93.2226588,0.3115079365079365
-91.83946750000001,0.2892967372134039
-90.45699680000001,0.28064373897707234
-89.07524670000001,0.29750881834215165
-87.6942172,0.3123897707231039
-86.31390830000001,0.2842261904761903
-84.93431999999999,0.2666446208112875
-83.55545229999998,0.2892416225749558
-82.17730519999998,0.3193342151675485
-80.7998787,0.2908399470899471
-79.42317279999997,0.27254188712522043
-78.04718749999998,0.2846671075837743
-76.6719228,0.29894179894179884
-75.2973787,0.2815255731922398
-73.92355519999998,0.2672508818342152
-72.55045229999999,0.2919973544973544
-71.17806999999999,0.30213844797178113
-69.80640829999999,0.2737544091710758
-68.4354672,0.26421957671957663
-67.06524670000002,0.29128086419753096
-65.6957468,0.30505952380952384
-64.3269675,0.28185626102292777
-62.95890880000002,0.2669201940035274
-61.59157069999998,0.2797619047619048
-60.22495319999999,0.29464285714285704
-58.85905629999999,0.28725749559082886
-57.49387999999999,0.2651014109347443
-56.12942429999998,0.28384038800705463
-54.7656892,0.2996582892416227
-53.402674700000006,0.2783289241622575
-52.04038079999998,0.2660934744268077
-50.678807500000005,0.285438712522046
-49.317954799999995,0.2895723104056438
-47.95782270000001,0.26047178130511467
-46.598411200000015,0.24735449735449735
-45.239720300000016,0.2772266313932982
-43.88175000000001,0.29789462081128754
-42.5245003,0.27028218694885364
-41.16797119999998,0.25159832451499115
-39.81216269999999,0.26587301587301587
-38.45707479999999,0.2805886243386243
-37.10270749999998,0.2750220458553793
-35.749060799999995,0.26526675485008827
-34.396134699999976,0.2818011463844798
-33.04392919999998,0.28510802469135793
-31.692444300000005,0.2647156084656085
-30.341679999999997,0.26014109347442704
-28.991636299999982,0.2861552028218693
-27.64231319999999,0.29106040564373886
-26.29371069999999,0.25556657848324504
-24.945828800000015,0.24151234567901245
-23.598667500000005,0.2554012345679013
-22.252226800000017,0.27232142857142844
-20.906506699999994,0.22569444444444453
-19.561507199999994,0.1899250440917107
-18.217228299999988,0.18711419753086417
-16.873669999999976,0.20965608465608454
-15.530832299999986,0.27700617283950635
-14.18871519999999,0.496141975308642
-12.847318699999988,0.7546296296296295
-11.50664279999998,0.9004629629629629
-10.166687499999995,0.8371913580246916
-8.827452799999975,0.7745811287477958
-7.488938700000006,0.7208994708994709
-6.151145199999974,0.8174603174603172
-4.814072299999992,0.9035493827160495
-3.4777199999999766,0.8812279541446204
-2.1420883000000117,0.8353174603174606
-0.8071771999999839,0.7360008818342152
0.5270133000000214,0.7953042328042325
1.8604832000000329,0.9187610229276896
3.193232499999965,1.1455577601410936
4.525261200000045,1.6434082892416217
5.85656929999999,2.2304894179894186
7.187156800000025,2.7682429453262793
8.517023699999982,2.757109788359787
9.84617000000003,2.0244708994708995
11.174595699999998,1.2722111992945326
12.5023008,0.829420194003527
13.829285300000038,0.7039241622574953
15.155549199999996,0.829695767195767
16.481092500000045,0.9098324514991185
17.805915200000015,0.8711970899470898
