Longitud de onda (nm),Intensidad
-255.63,0.2569444444444444
-254.1646603,0.4027777777777778
-252.7000412,0.5
-251.2361427,0.5277777777777778
-249.77296479999998,0.4097222222222222
-248.3105075,0.4722222222222222
-246.84877079999998,0.4305555555555556
-245.3877547,0.4375
-243.9274592,0.4236111111111111
-242.4678843,0.5069444444444444
-241.00903,0.4305555555555556
-239.5508963,0.3333333333333333
-238.09348319999998,0.3263888888888889
-236.6367907,0.3472222222222222
-235.1808188,0.3611111111111111
-233.72556749999998,0.4027777777777778
-232.2710368,0.4097222222222222
-230.8172267,0.4861111111111111
-229.3641372,0.4444444444444444
-227.9117683,0.3680555555555556
-226.46012,0.4513888888888889
-225.0091923,0.375
-223.5589852,0.3263888888888889
-222.1094987,0.375
-220.6607328,0.3333333333333333
-219.2126875,0.2916666666666667
-217.7653628,0.3402777777777778
-216.3187587,0.4027777777777778
-214.8728752,0.4722222222222222
-213.4277123,0.4652777777777778
-211.98327,0.4652777777777778
-210.53954829999998,0.4861111111111111
-209.0965472,0.4444444444444444
-207.6542667,0.3680555555555556
-206.2127068,0.3958333333333333
-204.77186749999998,0.4375
-203.33174879999999,0.4236111111111111
-201.8923507,0.3819444444444444
-200.4536732,0.4166666666666667
-199.0157163,0.4791666666666667
-197.57847999999998,0.3819444444444444
-196.14196429999998,0.3958333333333333
-194.7061692,0.4027777777777778
-193.2710947,0.4027777777777778
-191.83674079999997,0.3611111111111111
-190.40310749999998,0.3680555555555556
-188.9701948,0.3333333333333333
-187.5380027,0.2916666666666667
-186.1065312,0.2986111111111111
-184.67578029999999,0.2986111111111111
-183.24575,0.3680555555555556
-181.8164403,0.3194444444444444
-180.3878512,0.2986111111111111
-178.95998269999998,0.22916666666666666
-177.5328348,0.2569444444444444
-176.1064075,0.3680555555555556
-174.6807008,0.3194444444444444
-173.2557147,0.3125
-171.8314492,0.2222222222222222
-170.40790429999998,0.2569444444444444
-168.98507999999998,0.2986111111111111
-167.5629763,0.3472222222222222
-166.1415932,0.3472222222222222
-164.7209307,0.2708333333333333
-163.3009888,0.2777777777777778
-161.8817675,0.2569444444444444
-160.46326679999999,0.3541666666666667
-159.0454867,0.3055555555555556
-157.6284272,0.3333333333333333
-156.2120883,0.2777777777777778
-154.79647,0.3333333333333333
-153.3815723,0.3194444444444444
-151.9673952,0.2986111111111111
-150.5539387,0.3194444444444444
-149.1412028,0.2847222222222222
-147.7291875,0.2152777777777778
-146.31789279999998,0.2361111111111111
-144.9073187,0.3402777777777778
-143.4974652,0.4236111111111111
-142.0883323,0.2777777777777778
-140.67991999999998,0.4166666666666667
-139.2722283,0.4305555555555556
-137.8652572,0.3611111111111111
-136.4590067,0.3819444444444444
-135.0534768,0.4305555555555556
-133.6486675,0.4722222222222222
-132.2445788,0.4791666666666667
-130.84121069999998,0.3611111111111111
-129.43856319999998,0.3125
-128.0366363,0.3263888888888889
-126.63542999999999,0.3333333333333333
-125.2349443,0.4027777777777778
-123.8351792,0.3611111111111111
-122.4361347,0.3402777777777778
-121.03781079999999,0.4027777777777778
-119.6402075,0.3888888888888889
-118.24332479999998,0.2916666666666667
-116.84716269999998,0.3125
